star_num,comment_id,content,item_id,user_name,page
star sa5,comment-16,"心　　得：还行，好的很，送货也快，海尔，我一直觉得不错，脱水声音大,洗衣效果好,动力足,物美价廉,占空间小,洗衣干净,脱水声音小,洗衣机不错,动力足,送货快,容量大,占空间小,噪音很小,全自动不错,洗衣干净,噪音很小,省水省电,洗衣效果好,,颜　　色：10公斤直驱变频滚筒",2426551,j***n,7
star sa5,comment-17,"心　　得：很好哦，师傅很耐心，洗衣机好用脱水声音大,洗衣效果好,动力足,物美价廉,占空间小,洗衣干净,脱水声音小,洗衣机不错,动力足,送货快,容量大,占空间小,噪音很小,全自动不错,洗衣干净,噪音很小,省水省电,洗衣效果好,,颜　　色：10公斤直驱变频滚筒",2426551,j***7,7
star sa5,comment-18,"心　　得：国内国外品牌看了又看，最终选定国产，用起很棒，一次加满洗衣液，省心脱水声音大,洗衣效果好,动力足,物美价廉,占空间小,洗衣干净,脱水声音小,洗衣机不错,动力足,送货快,容量大,占空间小,噪音很小,全自动不错,洗衣干净,噪音很小,省水省电,洗衣效果好,,颜　　色：10公斤直驱变频滚筒",2426551,j***u,7
star sa5,comment-1,"心　　得：价格实惠，还没用，相信京东的质量省水省电,物美价廉,动力足,操作简单,物美价廉,一般,一般,,颜　　色：蓝色",10121346853,j***7,2
star sa5,comment-1,"心　　得：声音比较小，能接受，衣服也比较干净洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,甜***叶,9
star sa4,comment-1,"心　　得：我没什么说的动力足,洗衣机不错,送货快,省水省电,占空间小,一般,洗衣效果好,物美价廉,,颜　　色：蓝色",10121346853,j***P,5
star sa5,comment-2,"心　　得：感觉非常高大上~终于可以洗毛毯了！十公斤无压力啊，而且最喜欢筒自洁功能，以后不担心内筒问题啦噪音很小,送货快,洗衣干净,洗衣机不错,洗衣效果好,噪音很小,容量大,送货快,全自动不错,送货快,全自动不错,洗衣时间短,省水省电,动力足,送货快,省水省电,噪音很小,洗衣机不错,噪音很小,送货快,洗衣干净,洗衣机不错,洗衣效果好,噪音很小,容量大,送货快,全自动不错,送货快,全自动不错,洗衣时间短,省水省电,动力足,送货快,省水省电,噪音很小,洗衣机不错,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,t***n,8
star sa5,comment-3,"心　　得：质量很不错了，声音又很小，智能APP，好方便。10公斤的足够家里用的。这款海尔的洗衣机我最喜欢的就是门那里，很有档次，售后也很不错，并且教给我们使用方法，并对洗衣机进行了首次测试噪音很小,送货快,洗衣干净,洗衣机不错,洗衣效果好,噪音很小,容量大,送货快,全自动不错,送货快,全自动不错,洗衣时间短,省水省电,动力足,送货快,省水省电,噪音很小,洗衣机不错,噪音很小,送货快,洗衣干净,洗衣机不错,洗衣效果好,噪音很小,容量大,送货快,全自动不错,送货快,全自动不错,洗衣时间短,省水省电,动力足,送货快,省水省电,噪音很小,洗衣机不错,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***n,8
star sa5,comment-1,"心　　得：看好看用不是那么好凑活能用,洗衣机不错,动力足,操作简单,占空间小,噪音很小,操作简单,占空间小,洗衣机不错,操作简单,容量大,宝宝专用,,颜　　色：蓝色",10121346853,M***q,3
star sa5,comment-2,"心　　得：洗衣机送到了，很不错，媳妇很满意，海尔的售后，也相当不错，安装师傅很用心，还帮我安装水龙头下水，很仔细，说有什么直接打电话过来，帮忙解决了就可以了，真的很用心，还支持，真诚到永远容量大,物美价廉,送货快,噪音很小,容量大,物美价廉,送货快,物美价廉,容量大,物美价廉,送货快,噪音很小,容量大,物美价廉,送货快,物美价廉,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***5,10
star sa5,comment-3,"心　　得：声音还是挺大的..容量大,物美价廉,送货快,噪音很小,容量大,物美价廉,送货快,物美价廉,容量大,物美价廉,送货快,噪音很小,容量大,物美价廉,送货快,物美价廉,,颜　　色：10公斤直驱变频滚筒",2426551,q***2,10
star sa5,comment-4,"心　　得：没使用呢，相信海尔没问题容量大,物美价廉,送货快,噪音很小,容量大,物美价廉,送货快,物美价廉,容量大,物美价廉,送货快,噪音很小,容量大,物美价廉,送货快,物美价廉,,颜　　色：10公斤直驱变频滚筒",2426551,s***7,10
star sa5,comment-1,"心　　得：挺好的 虽然是塑料的盖子 但是质量很好!容量大,占空间小,噪音很小,操作简单,动力足,操作简单,噪音很小,,颜　　色：蓝色",10121346853,超***哥,4
star sa4,comment-14,"标　　签：脱水声音小,送货快,容量大,占空间小,噪音很小,洗衣机不错,动力足,脱水很好,容量大,洗衣干净,全自动不错,操作简单,送货快,物美价廉,洗衣机不错,容量大,脱水声音小,操作简单,送货快,洗衣机不错,噪音很小,操作简单,容量大,脱水很好,容量大,洗衣干净,噪音很小,动力足,容量大,噪音很小,脱水声音小,全自动不错,物美价廉,动力足,脱水声音小,,心　　得：该商品使用方便，噪音小，容量大,颜　　色：10公斤直驱变频滚筒",2426551,j***0,3
star sa5,comment-15,"心　　得：关注好久了，非常喜欢这款洗衣机，安静，自动加洗衣液，好像还省水脱水声音小,送货快,容量大,占空间小,噪音很小,洗衣机不错,动力足,脱水很好,容量大,洗衣干净,全自动不错,操作简单,送货快,物美价廉,洗衣机不错,容量大,脱水声音小,操作简单,送货快,洗衣机不错,噪音很小,操作简单,容量大,脱水很好,容量大,洗衣干净,噪音很小,动力足,容量大,噪音很小,脱水声音小,全自动不错,物美价廉,动力足,脱水声音小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,x***n,3
star sa5,comment-15,"心　　得：刚刚到，还在试用，感觉挺好的容量大,噪音很小,洗衣时间短,送货快,操作简单,噪音很小,脱水很好,脱水声音小,动力足,洗衣效果好,容量大,脱水很好,占空间小,全自动不错,送货快,宝宝专用,洗衣效果好,全自动不错,送货快,脱水声音小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***j,1
star sa5,comment-16,"心　　得：送货师傅服务态度超级好、物流也快，下次有需要还来买容量大,噪音很小,洗衣时间短,送货快,操作简单,噪音很小,脱水很好,脱水声音小,动力足,洗衣效果好,容量大,脱水很好,占空间小,全自动不错,送货快,宝宝专用,洗衣效果好,全自动不错,送货快,脱水声音小,,颜　　色：10公斤直驱变频滚筒",2426551,愿***丶,1
star sa5,comment-17,"标　　签：容量大,噪音很小,洗衣时间短,送货快,操作简单,噪音很小,脱水很好,脱水声音小,动力足,洗衣效果好,容量大,脱水很好,占空间小,全自动不错,送货快,宝宝专用,洗衣效果好,全自动不错,送货快,脱水声音小,,心　　得：这款洗衣机我关注了很久了，这次五一节价格优惠不错，还赠送不少东西，所以心动下手了。外观很漂亮，功能齐全，超静音，洗衣量大，还可以连接APP，真是方便,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,p***s,1
star sa5,comment-10,"心　　得：看起来很不错，还没使用，希望很好用洗衣效果好,噪音很小,洗衣机不错,全自动不错,送货快,容量大,占空间小,噪音很小,洗衣机不错,容量大,,颜　　色：10公斤直驱变频滚筒",2426551,j***h,2
star sa5,comment-11,"心　　得：送货速度炒鸡快！洗衣机工作噪音小！容量非常之大！正是我需要的！洗衣效果好,噪音很小,洗衣机不错,全自动不错,送货快,容量大,占空间小,噪音很小,洗衣机不错,容量大,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,y***0,2
star sa5,comment-12,"心　　得：昨天下单今天就送来了，物流非常快，安装师傅也非常熟练，京东一如既往的好！！！洗衣效果好,噪音很小,洗衣机不错,全自动不错,送货快,容量大,占空间小,噪音很小,洗衣机不错,容量大,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,y***8,2
star sa4,comment-16,"标　　签：脱水很好,操作简单,噪音很小,脱水很好,容量大,全自动不错,容量大,洗衣机不错,送货快,操作简单,,心　　得：使用还不错，就是两个问题，一是海尔的底架350元一个有点偏贵，二是洗孩子的东西有小件容易进入门的下部不能洗涤。,颜　　色：10公斤直驱变频滚筒",2426551,t***0,4
star sa5,comment-17,"标　　签：脱水很好,操作简单,噪音很小,脱水很好,容量大,全自动不错,容量大,洗衣机不错,送货快,操作简单,,心　　得：WIFI还操作未成，声音大了点。不过相信品牌,颜　　色：10公斤直驱变频滚筒",2426551,j***0,4
star sa5,comment-18,"心　　得：很好，声音静脱水很好,操作简单,噪音很小,脱水很好,容量大,全自动不错,容量大,洗衣机不错,送货快,操作简单,,颜　　色：10公斤直驱变频滚筒",2426551,j***g,4
star sa5,comment-12,"心　　得：非常满意 就是和安装人员提上五楼 累的够呛  还有因为在五楼 安装人员说水压有点小 不知道之后会不会影响洗衣机容量大,送货快,噪音很小,洗衣干净,脱水很好,容量大,洗衣时间短,脱水声音小,容量大,动力足,省水省电,容量大,操作简单,洗衣干净,洗衣效果好,脱水声音小,送货快,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,林***海,5
star sa5,comment-13,"心　　得：物流配送很快，己经使用过了，洗衣很干净，声音很小容量大,送货快,噪音很小,洗衣干净,脱水很好,容量大,洗衣时间短,脱水声音小,容量大,动力足,省水省电,容量大,操作简单,洗衣干净,洗衣效果好,脱水声音小,送货快,,颜　　色：10公斤直驱变频滚筒",2426551,m***Y,5
star sa1,comment-15,"心　　得：购买这个洗衣机，可以说是一次惨痛的教训和经历。我是16年圣诞节抢购的，京东说是送装一体，送货到家的时候物流说不包安装，不给装，说没什么好安排的，要我们自己装个水龙头就可以使用了，结果固定螺栓没有拆卸，导致四颗螺栓全部断掉里面取不出来。联系客服过程真的艰难，有关客服甚至说是要我五折既货，五千多的机器，因售后不完善，要我客户自己承担责任，最后多番交涉，终于同意换一台机器。一直拖到过完年正月初六才来换货，结果这台更惨，里面声音打雷一样，哒哒哒的响吓死人。约售后的，今天不来，明天又不来，一个多星期后，终于来了，看了说，要拆卸内桶才知道什么原因，又是一个星期过去了，到现在售后又没音讯了。还丢在那，没处理。我只想说，我是中国人，我想支持国货，请国货不要打我们中国人自己的脸！！！！洗衣效果好,一般,物美价廉,操作简单,省水省电,洗衣干净,噪音很小,洗衣时间短,噪音很小,洗衣效果好,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,静***8,6
star sa5,comment-16,"心　　得：送货速度快！安装师傅很热心，询问了我们要不要延长保修期，还介绍了他们的相关服务，说的有什么问题随时可以打电话咨询。安装的时候一步一步跟我们介绍每个地方，安装好了之后也教我们怎么使用，还特意等洗衣机运行了一个程序之后才确定没有问题之后才离开！最让人感动的是在接下水道管子的时候，因为位置的问题最开始不能接上，还帮我们出主意怎么接，还提醒我们暂时不要把水管子剪了，担心万一洗衣机有问题要更换。真的太好了！总得来说，这是一次很愉快的购物！洗衣效果好,一般,物美价廉,操作简单,省水省电,洗衣干净,噪音很小,洗衣时间短,噪音很小,洗衣效果好,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***薄,6
star sa5,comment-17,"心　　得：机器价格便宜，安装了很好用，开机洗衣服都没有什么声音，安装人员很好，海尔公司的洗衣机果然超过了其它国际品牌，支持海尔。洗衣效果好,一般,物美价廉,操作简单,省水省电,洗衣干净,噪音很小,洗衣时间短,噪音很小,洗衣效果好,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***z,6
star sa5,comment-2,"心　　得：给老妈买的，洗点零碎的小衣服，期待好用占空间小,一般,占空间小,占空间小,操作简单,占空间小,一般,占空间小,占空间小,操作简单,,颜　　色：蓝色",10121346853,这***子,1
star sa5,comment-3,"心　　得：挺好的，喜欢，下次还会购买占空间小,一般,占空间小,占空间小,操作简单,占空间小,一般,占空间小,占空间小,操作简单,,颜　　色：蓝色",10121346853,h***9,1
star sa3,comment-4,"心　　得：比想象中的小很多，还没用，用排水管太短！占空间小,一般,占空间小,占空间小,操作简单,占空间小,一般,占空间小,占空间小,操作简单,,晒　　单：,颜　　色：蓝色",10121346853,思***团,1
star sa4,comment-19,"标　　签：脱水声音大,洗衣效果好,动力足,物美价廉,占空间小,洗衣干净,脱水声音小,洗衣机不错,动力足,送货快,容量大,占空间小,噪音很小,全自动不错,洗衣干净,噪音很小,省水省电,洗衣效果好,,心　　得：送货及时，新机第一次使用竟然不进水故障E4，打客服电话远程支持半天也不行，来人拆了洗衣机上盖 说是什么线头松动了，弄了一下 能进水洗衣服了  洗了一件衣服还没洗干净  新机被拆了 可总觉得心里不爽！,颜　　色：10公斤直驱变频滚筒",2426551,我***中,7
star sa5,comment-20,"心　　得：昨天送到并已经开始使用了，投放很精准，洗东西很干净，声音很小，关上门根本就听不见脱水声音大,洗衣效果好,动力足,物美价廉,占空间小,洗衣干净,脱水声音小,洗衣机不错,动力足,送货快,容量大,占空间小,噪音很小,全自动不错,洗衣干净,噪音很小,省水省电,洗衣效果好,,颜　　色：10公斤直驱变频滚筒",2426551,l***n,7
star sa5,comment-21,"心　　得：已经在用了，服务也很好，安装不收费，还有客户的意见反馈电话脱水声音大,洗衣效果好,动力足,物美价廉,占空间小,洗衣干净,脱水声音小,洗衣机不错,动力足,送货快,容量大,占空间小,噪音很小,全自动不错,洗衣干净,噪音很小,省水省电,洗衣效果好,,颜　　色：10公斤直驱变频滚筒",2426551,t***3,7
star sa5,comment-2,"心　　得：还行省水省电,物美价廉,动力足,操作简单,物美价廉,一般,一般,省水省电,物美价廉,动力足,操作简单,物美价廉,一般,一般,,颜　　色：蓝色",10121346853,j***r,2
star sa5,comment-3,"心　　得：沥水功能，确实不如打洗衣机脱水功能强大，冬季衣服吸水多，无法入篮，珊瑚绒的被套和床单也是妄想，but, mini的效果就是日常衣服，以小件为主，洗涤的转速是很强大的，从性价比考虑，绝对是好货，值得购买，而且塑料等还很厚实，就是脱水时，它会“走动”，可见马达强大的厉害了。（如果安装的是马达）省水省电,物美价廉,动力足,操作简单,物美价廉,一般,一般,省水省电,物美价廉,动力足,操作简单,物美价廉,一般,一般,,晒　　单：,颜　　色：蓝色",10121346853,j***7,2
star sa5,comment-2,"心　　得：活动价格经济实惠，好评。。。。。。。。洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,乄***N,9
star sa5,comment-3,"心　　得：本来以为价格很低的时候买的，但是到商场一看，人家售货员说价格贵了洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,,颜　　色：10公斤直驱变频滚筒",2426551,j***n,9
star sa5,comment-4,"心　　得：洗衣机神速收到，已经试洗衣服，很好用。一如继往支持国货。海尔售后服务真的很好，师傅超有耐心洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,洗衣效果好,全自动不错,送货快,操作简单,洗衣干净,全自动不错,全自动不错,省水省电,洗衣效果好,送货快,动力足,送货快,噪音很小,,颜　　色：10公斤直驱变频滚筒",2426551,幸***分,9
star sa5,comment-2,"心　　得：脱水的不好，不过就几百块的东西还可以吧。动力足,洗衣机不错,送货快,省水省电,占空间小,一般,洗衣效果好,物美价廉,动力足,洗衣机不错,送货快,省水省电,占空间小,一般,洗衣效果好,物美价廉,,颜　　色：蓝色",10121346853,O***m,5
star sa5,comment-3,"标　　签：动力足,洗衣机不错,送货快,省水省电,占空间小,一般,洗衣效果好,物美价廉,动力足,洗衣机不错,送货快,省水省电,占空间小,一般,洗衣效果好,物美价廉,,心　　得：给父母买的。送货快，动力足，占空间小，省水省电。父母很满意！！！,颜　　色：蓝色",10121346853,c***5,5
star sa5,comment-4,"标　　签：噪音很小,送货快,洗衣干净,洗衣机不错,洗衣效果好,噪音很小,容量大,送货快,全自动不错,送货快,全自动不错,洗衣时间短,省水省电,动力足,送货快,省水省电,噪音很小,洗衣机不错,噪音很小,送货快,洗衣干净,洗衣机不错,洗衣效果好,噪音很小,容量大,送货快,全自动不错,送货快,全自动不错,洗衣时间短,省水省电,动力足,送货快,省水省电,噪音很小,洗衣机不错,,心　　得：价格感觉买贵了，虽然说可以送个什么家纺，没太大意思。看评价店里可以4100多就买到，不知道。反正我买的要5000。价格差距太大。安装费还要4.50也是不少。,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,大***猫,8
star sa5,comment-5,"心　　得：挺好！挺好！挺好！噪音很小,送货快,洗衣干净,洗衣机不错,洗衣效果好,噪音很小,容量大,送货快,全自动不错,送货快,全自动不错,洗衣时间短,省水省电,动力足,送货快,省水省电,噪音很小,洗衣机不错,噪音很小,送货快,洗衣干净,洗衣机不错,洗衣效果好,噪音很小,容量大,送货快,全自动不错,送货快,全自动不错,洗衣时间短,省水省电,动力足,送货快,省水省电,噪音很小,洗衣机不错,,颜　　色：10公斤直驱变频滚筒",2426551,j***e,8
star sa4,comment-2,"心　　得：甩干桶真的很秀珍呀！对它的容量表示担忧!凑活能用,洗衣机不错,动力足,操作简单,占空间小,噪音很小,操作简单,占空间小,洗衣机不错,操作简单,容量大,宝宝专用,凑活能用,洗衣机不错,动力足,操作简单,占空间小,噪音很小,操作简单,占空间小,洗衣机不错,操作简单,容量大,宝宝专用,,颜　　色：蓝色",10121346853,过***哈,3
star sa1,comment-3,"心　　得：真心垃圾，买回来不能用，找客服，客服让去找售后，结果售后半天不鸟你，最后打电话给售后，她才不耐烦的说你给寄过来，好家伙，我给寄过去了，运费自己承担也就算了，等我在拿到手，又是原来那个旧的，黑心商家，只做顾客一次生意，大家千万不要上当凑活能用,洗衣机不错,动力足,操作简单,占空间小,噪音很小,操作简单,占空间小,洗衣机不错,操作简单,容量大,宝宝专用,凑活能用,洗衣机不错,动力足,操作简单,占空间小,噪音很小,操作简单,占空间小,洗衣机不错,操作简单,容量大,宝宝专用,,颜　　色：蓝色",10121346853,i***r,3
star sa5,comment-5,"心　　得：洗衣机已经收到，直接发到老家，还没回家呢？不知道怎么样？这款洗衣机已经关注了好久了，前几天才决定下的单，期待回家看看效果。。。物流也很给力，两天就到了，工作人员也很给力，家人抬不动，工作人员直接抬楼上。。。服务很给力，，，等过年回家看过用过之后还会有追评，必须上图哦?容量大,物美价廉,送货快,噪音很小,容量大,物美价廉,送货快,物美价廉,容量大,物美价廉,送货快,噪音很小,容量大,物美价廉,送货快,物美价廉,,颜　　色：10公斤直驱变频滚筒",2426551,血***1,10
star sa5,comment-6,"心　　得：差点以为太大了！还好安装好了！容量大,物美价廉,送货快,噪音很小,容量大,物美价廉,送货快,物美价廉,,颜　　色：10公斤直驱变频滚筒",2426551,r***h,10
star sa5,comment-7,"心　　得：安装十分方便，不用安装师傅上门自己就能安装！挺好用的容量大,物美价廉,送货快,噪音很小,容量大,物美价廉,送货快,物美价廉,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,Y***N,10
star sa5,comment-2,"心　　得：好东西容量大,占空间小,噪音很小,操作简单,动力足,操作简单,噪音很小,容量大,占空间小,噪音很小,操作简单,动力足,操作简单,噪音很小,,颜　　色：蓝色",10121346853,t***y,4
star sa5,comment-3,"标　　签：容量大,占空间小,噪音很小,操作简单,动力足,操作简单,噪音很小,容量大,占空间小,噪音很小,操作简单,动力足,操作简单,噪音很小,,心　　得：韩国现代（HYUNDAI）XPB50-318 5公斤小型迷你洗衣机单筒 半自动赠送脱水篮 蓝色 东西的质量看起来还是很不错的,颜　　色：蓝色",10121346853,没***睡,4
star sa5,comment-16,"标　　签：脱水声音小,送货快,容量大,占空间小,噪音很小,洗衣机不错,动力足,脱水很好,容量大,洗衣干净,全自动不错,操作简单,送货快,物美价廉,洗衣机不错,容量大,脱水声音小,操作简单,送货快,洗衣机不错,噪音很小,操作简单,容量大,脱水很好,容量大,洗衣干净,噪音很小,动力足,容量大,噪音很小,脱水声音小,全自动不错,物美价廉,动力足,脱水声音小,,心　　得：京东下单后按预约时间如期送货，比实体店XQG100BDX14756GU1便宜很多（线上线下同功能，就是型号不同），洗衣容量超级大，很安静，还是下排水，非常满意,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***5,3
star sa5,comment-17,"心　　得：嗯脱水声音小,送货快,容量大,占空间小,噪音很小,洗衣机不错,动力足,脱水很好,容量大,洗衣干净,全自动不错,操作简单,送货快,物美价廉,洗衣机不错,容量大,脱水声音小,操作简单,送货快,洗衣机不错,噪音很小,操作简单,容量大,脱水很好,容量大,洗衣干净,噪音很小,动力足,容量大,噪音很小,脱水声音小,全自动不错,物美价廉,动力足,脱水声音小,,颜　　色：10公斤直驱变频滚筒",2426551,4***1,3
star sa5,comment-18,"心　　得：收到洗衣机后才感到下单前的各种担心都是多余的，觉得应该是正品，而且送货安装师傅非常有耐心。已经是第二次在京东购买大件电器了，以后这些家用电器都在这里买了。脱水声音小,送货快,容量大,占空间小,噪音很小,洗衣机不错,动力足,脱水很好,容量大,洗衣干净,全自动不错,操作简单,送货快,物美价廉,洗衣机不错,容量大,脱水声音小,操作简单,送货快,洗衣机不错,噪音很小,操作简单,容量大,脱水很好,容量大,洗衣干净,噪音很小,动力足,容量大,噪音很小,脱水声音小,全自动不错,物美价廉,动力足,脱水声音小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***x,3
star sa5,comment-18,"心　　得：很不错，赠品也不错，客服态度很好，物流很快容量大,噪音很小,洗衣时间短,送货快,操作简单,噪音很小,脱水很好,脱水声音小,动力足,洗衣效果好,容量大,脱水很好,占空间小,全自动不错,送货快,宝宝专用,洗衣效果好,全自动不错,送货快,脱水声音小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***买,1
star sa5,comment-19,"心　　得：还没装修完先收货容量大,噪音很小,洗衣时间短,送货快,操作简单,噪音很小,脱水很好,脱水声音小,动力足,洗衣效果好,容量大,脱水很好,占空间小,全自动不错,送货快,宝宝专用,洗衣效果好,全自动不错,送货快,脱水声音小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,泼***瞳,1
star sa5,comment-20,"心　　得：洗衣机很好。真的超级安静。基本工作的时候听不到声音。离心的时候会有声音，但也好小声。一次很满意的购物。容量大,噪音很小,洗衣时间短,送货快,操作简单,噪音很小,脱水很好,脱水声音小,动力足,洗衣效果好,容量大,脱水很好,占空间小,全自动不错,送货快,宝宝专用,洗衣效果好,全自动不错,送货快,脱水声音小,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***8,1
star sa5,comment-13,"心　　得：挺好的，就是还没用洗衣效果好,噪音很小,洗衣机不错,全自动不错,送货快,容量大,占空间小,噪音很小,洗衣机不错,容量大,,颜　　色：10公斤直驱变频滚筒",2426551,m***g,2
star sa5,comment-14,"心　　得：物流服务质量不错。洗衣效果好,噪音很小,洗衣机不错,全自动不错,送货快,容量大,占空间小,噪音很小,洗衣机不错,容量大,,颜　　色：10公斤直驱变频滚筒",2426551,海***6,2
star sa5,comment-15,"心　　得：这是一次愉快的购物，东西质量不错，客服服务很好。希望下次再次合作。洗衣效果好,噪音很小,洗衣机不错,全自动不错,送货快,容量大,占空间小,噪音很小,洗衣机不错,容量大,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,南***瓶,2
star sa5,comment-19,"心　　得：师傅非常准时，说好11点到还提前了几分钟了，先帮我把阳台上的杂物都收拾了一下。洗衣机真重，160斤，师傅担心推把地砖划了，一点一点抱着往阳台挪动，然后帮我把下水的塑料管拿锯条锯到合适的高度，非常敬业。 洗衣机装好后耐心帮我讲解，然后加水试机，一切正常。因为服务好，我又买了个459元的六年免费保修，任何部件坏了都免费，每年还能上门来做一次专业的消毒，非常值。总之这次在京东买海尔洗衣机从昨天下午下单到今天中午12点装好，总共不到24小时，大赞京东和海尔。脱水很好,操作简单,噪音很小,脱水很好,容量大,全自动不错,容量大,洗衣机不错,送货快,操作简单,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***a,4
star sa4,comment-20,"心　　得：外观还行还未使用脱水很好,操作简单,噪音很小,脱水很好,容量大,全自动不错,容量大,洗衣机不错,送货快,操作简单,,颜　　色：10公斤直驱变频滚筒",2426551,j***家,4
star sa5,comment-14,"心　　得：东西很好配送也快 非常满意容量大,送货快,噪音很小,洗衣干净,脱水很好,容量大,洗衣时间短,脱水声音小,容量大,动力足,省水省电,容量大,操作简单,洗衣干净,洗衣效果好,脱水声音小,送货快,,颜　　色：10公斤直驱变频滚筒",2426551,j***a,5
star sa5,comment-15,"标　　签：容量大,送货快,噪音很小,洗衣干净,脱水很好,容量大,洗衣时间短,脱水声音小,容量大,动力足,省水省电,容量大,操作简单,洗衣干净,洗衣效果好,脱水声音小,送货快,,心　　得：在合资和国产之间选择了很久，最终选择了海尔，家用10公斤大件终于不用发愁了，可以洗窗帘和大件衣物了，在315期间还购买了一台海尔486升的冰箱，支持国货，支持海尔。,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,悠***虎,5
star sa5,comment-16,"心　　得：产品没得说，服务更是好！容量大,送货快,噪音很小,洗衣干净,脱水很好,容量大,洗衣时间短,脱水声音小,容量大,动力足,省水省电,容量大,操作简单,洗衣干净,洗衣效果好,脱水声音小,送货快,,颜　　色：10公斤直驱变频滚筒",2426551,密***W,5
star sa5,comment-18,"心　　得：洗衣机很好，活动很给力，和实体店的一样。送货服务很贴心，师傅直接给搬到楼上。洗衣效果好,一般,物美价廉,操作简单,省水省电,洗衣干净,噪音很小,洗衣时间短,噪音很小,洗衣效果好,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,F***幻,6
star sa5,comment-19,"心　　得：关注这款洗衣机好久了，最近看到降价就赶紧下单买了回来，师傅刚安装好就赶紧试了一下机，机子很稳，没有以前家里那个洗衣机摇晃的情况，也没有什么声音，总之，很满意，赞一个洗衣效果好,一般,物美价廉,操作简单,省水省电,洗衣干净,噪音很小,洗衣时间短,噪音很小,洗衣效果好,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,j***2,6
star sa5,comment-20,"心　　得：发货快，服务好。噪音小，洗的干净。洗衣效果好,一般,物美价廉,操作简单,省水省电,洗衣干净,噪音很小,洗衣时间短,噪音很小,洗衣效果好,,颜　　色：10公斤直驱变频滚筒",2426551,t***8,6
star sa5,comment-5,"心　　得：very good占空间小,一般,占空间小,占空间小,操作简单,占空间小,一般,占空间小,占空间小,操作简单,,颜　　色：蓝色",10121346853,S***o,1
star sa5,comment-6,"心　　得：还不错 不过甩干功能确实不太管用占空间小,一般,占空间小,占空间小,操作简单,,颜　　色：蓝色",10121346853,j***m,1
star sa1,comment-7,"标　　签：占空间小,一般,占空间小,占空间小,操作简单,,心　　得：使用不方便,颜　　色：蓝色",10121346853,v***星,1
star sa5,comment-22,"心　　得：这款洗衣机非常不错，值得购买。小伙伴们还在等什么？赶紧行动吧。脱水声音大,洗衣效果好,动力足,物美价廉,占空间小,洗衣干净,脱水声音小,洗衣机不错,动力足,送货快,容量大,占空间小,噪音很小,全自动不错,洗衣干净,噪音很小,省水省电,洗衣效果好,,晒　　单：,颜　　色：10公斤直驱变频滚筒",2426551,此***改,7
star sa5,comment-23,"心　　得：洗衣机挺安静的，貌似感觉有点费洗衣液？！不过洗衣服洗的很干净脱水声音大,洗衣效果好,动力足,物美价廉,占空间小,洗衣干净,脱水声音小,洗衣机不错,动力足,送货快,容量大,占空间小,噪音很小,全自动不错,洗衣干净,噪音很小,省水省电,洗衣效果好,,颜　　色：10公斤直驱变频滚筒",2426551,超***莲,7
